
---------- Begin Simulation Statistics ----------
simSeconds                                   0.007171                       # Number of seconds simulated (Second)
simTicks                                   7170507000                       # Number of ticks simulated (Tick)
finalTick                                  8161004000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     59.86                       # Real time elapsed on the host (Second)
hostTickRate                                119785989                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     680120                       # Number of bytes of host memory used (Byte)
simInsts                                     13233236                       # Number of instructions simulated (Count)
simOps                                       18933119                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   221066                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     316284                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         14341014                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        17049041                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                        2                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       17090095                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1865                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                42262                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             46656                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   1                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            14333005                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.192360                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.344345                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  10620907     74.10%     74.10% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    462007      3.22%     77.32% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    518600      3.62%     80.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    301766      2.11%     83.05% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    489184      3.41%     86.46% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    464532      3.24%     89.70% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    511058      3.57%     93.27% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    379762      2.65%     95.92% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    585189      4.08%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              14333005                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                    1068      0.12%      0.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.12% # attempts to use FU when none available (Count)
