
---------- Begin Simulation Statistics ----------
simSeconds                                   0.116481                       # Number of seconds simulated (Second)
simTicks                                 116480913500                       # Number of ticks simulated (Tick)
finalTick                                117470907500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    475.43                       # Real time elapsed on the host (Second)
hostTickRate                                245003428                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     680120                       # Number of bytes of host memory used (Byte)
simInsts                                     58627014                       # Number of instructions simulated (Count)
simOps                                       74355868                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   123315                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     156398                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        232961827                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        72674951                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                        2                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       96564854                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  24191                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               245572                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            753352                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   1                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           232957743                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.414517                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.178948                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 201847814     86.65%     86.65% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   6386833      2.74%     89.39% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   5663569      2.43%     91.82% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1658642      0.71%     92.53% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  14552994      6.25%     98.78% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1484949      0.64%     99.41% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1315241      0.56%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     34818      0.01%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     12883      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             232957743                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                      49      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.00% # attempts to use FU when none available (Count)
