
---------- Begin Simulation Statistics ----------
simSeconds                                   0.015447                       # Number of seconds simulated (Second)
simTicks                                  15447042000                       # Number of ticks simulated (Tick)
finalTick                                 16437844000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    189.91                       # Real time elapsed on the host (Second)
hostTickRate                                 81337027                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     680120                       # Number of bytes of host memory used (Byte)
simInsts                                     65502555                       # Number of instructions simulated (Count)
simOps                                       68255960                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   344906                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     359404                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         30894084                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        66636783                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                        3                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       68669600                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  13018                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               307184                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            167996                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   2                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            30888503                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.223144                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.899819                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  17349821     56.17%     56.17% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   1093195      3.54%     59.71% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1200611      3.89%     63.60% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    455914      1.48%     65.07% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2736149      8.86%     73.93% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   2301790      7.45%     81.38% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1414545      4.58%     85.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   1825199      5.91%     91.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   2511279      8.13%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              30888503                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   35967      0.74%      0.74% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.74% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.74% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.74% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.74% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.74% # attempts to use FU when none available (Count)
