
---------- Begin Simulation Statistics ----------
simSeconds                                   0.040541                       # Number of seconds simulated (Second)
simTicks                                  40540509500                       # Number of ticks simulated (Tick)
finalTick                                 41530977500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    168.30                       # Real time elapsed on the host (Second)
hostTickRate                                240885118                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     680116                       # Number of bytes of host memory used (Byte)
simInsts                                     26830861                       # Number of instructions simulated (Count)
simOps                                       32471724                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   159424                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     192942                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         81081019                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        30612219                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                        3                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       37549828                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  14703                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                66808                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            160651                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   2                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            81076670                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.463140                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.100751                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  64485547     79.54%     79.54% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   7322826      9.03%     88.57% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   3199240      3.95%     92.51% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    944295      1.16%     93.68% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   4824007      5.95%     99.63% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    167298      0.21%     99.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     84688      0.10%     99.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     35161      0.04%     99.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     13608      0.02%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              81076670                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       7      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.00% # attempts to use FU when none available (Count)
