
---------- Begin Simulation Statistics ----------
simSeconds                                   0.006970                       # Number of seconds simulated (Second)
simTicks                                   6969687000                       # Number of ticks simulated (Tick)
finalTick                                  6969687000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     77.16                       # Real time elapsed on the host (Second)
hostTickRate                                 90323108                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     681140                       # Number of bytes of host memory used (Byte)
simInsts                                     21072313                       # Number of instructions simulated (Count)
simOps                                       25331006                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   273085                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     328275                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         13939375                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        26011926                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      408                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       25746351                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   2555                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               681327                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            724274                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 135                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            13800088                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.865666                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.791042                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   8078568     58.54%     58.54% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   1097870      7.96%     66.50% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    691918      5.01%     71.51% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    507087      3.67%     75.18% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    767752      5.56%     80.75% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    431973      3.13%     83.88% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    465399      3.37%     87.25% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    356051      2.58%     89.83% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   1403470     10.17%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              13800088                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   99774     16.15%     16.15% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   1820      0.29%     16.44% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    1192      0.19%     16.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     16.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     16.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     16.63% # attempts to use FU when none available (Count)
