
---------- Begin Simulation Statistics ----------
simSeconds                                   0.004989                       # Number of seconds simulated (Second)
simTicks                                   4988913000                       # Number of ticks simulated (Tick)
finalTick                                  5979284000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     81.83                       # Real time elapsed on the host (Second)
hostTickRate                                 60965820                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     680120                       # Number of bytes of host memory used (Byte)
simInsts                                     25020566                       # Number of instructions simulated (Count)
simOps                                       29029551                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   305756                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     354746                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          9977826                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        27231047                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       19                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       27485333                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1366                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               127935                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            217975                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  18                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             9966271                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.757835                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.659316                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   3607391     36.20%     36.20% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    693094      6.95%     43.15% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    827973      8.31%     51.46% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    731353      7.34%     58.80% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1107429     11.11%     69.91% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1085326     10.89%     80.80% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    860548      8.63%     89.43% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    502656      5.04%     94.48% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    550501      5.52%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               9966271                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                     959      0.12%      0.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.12% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.12% # attempts to use FU when none available (Count)
