
---------- Begin Simulation Statistics ----------
simSeconds                                   0.012176                       # Number of seconds simulated (Second)
simTicks                                  12176379000                       # Number of ticks simulated (Tick)
finalTick                                 12176379000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    198.56                       # Real time elapsed on the host (Second)
hostTickRate                                 61324814                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     680124                       # Number of bytes of host memory used (Byte)
simInsts                                     68004275                       # Number of instructions simulated (Count)
simOps                                       78483074                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   342495                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     395270                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         24352759                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        79144601                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      165                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       78908589                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   3727                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               661525                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            614010                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  46                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            24219067                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.258118                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.953241                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   8746200     36.11%     36.11% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    814074      3.36%     39.47% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1031467      4.26%     43.73% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1751227      7.23%     50.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2566741     10.60%     61.56% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   2619748     10.82%     72.38% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   2247992      9.28%     81.66% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   1608700      6.64%     88.30% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   2832918     11.70%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              24219067                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  111423     10.06%     10.06% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   1639      0.15%     10.21% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    1257      0.11%     10.32% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     10.32% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     10.32% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     10.32% # attempts to use FU when none available (Count)
