
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000155                       # Number of seconds simulated (Second)
simTicks                                    155453000                       # Number of ticks simulated (Tick)
finalTick                                  1151654000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      1.18                       # Real time elapsed on the host (Second)
hostTickRate                                132083717                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     680136                       # Number of bytes of host memory used (Byte)
simInsts                                      2040268                       # Number of instructions simulated (Count)
simOps                                        2309447                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                  1733333                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                    1961988                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                           310906                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                          395304                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                        1                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                         393034                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    128                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                12520                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined              9383                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.numIssuedDist::samples              308054                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.275861                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.160589                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    207990     67.52%     67.52% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                     10039      3.26%     70.78% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                     18868      6.12%     76.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                     22520      7.31%     84.21% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                      9667      3.14%     87.35% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     10367      3.37%     90.71% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     15641      5.08%     95.79% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     10346      3.36%     99.15% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      2616      0.85%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total                308054                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                    7183     61.81%     61.81% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     61.81% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     61.81% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     61.81% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     61.81% # attempts to use FU when none available (Count)
