
---------- Begin Simulation Statistics ----------
simSeconds                                   0.002097                       # Number of seconds simulated (Second)
simTicks                                   2096627500                       # Number of ticks simulated (Tick)
finalTick                                  3097389500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     24.06                       # Real time elapsed on the host (Second)
hostTickRate                                 87139770                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     680132                       # Number of bytes of host memory used (Byte)
simInsts                                      9828148                       # Number of instructions simulated (Count)
simOps                                       11728443                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   408474                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     487453                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          4193255                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         9811329                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                        3                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        9805831                       # Number of instructions issued (Count)
system.cpu.squashedInstsExamined                12406                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             19375                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   2                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             4192952                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.338646                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.517678                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   1698858     40.52%     40.52% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    531822     12.68%     53.20% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    287516      6.86%     60.06% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    111374      2.66%     62.71% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    473694     11.30%     74.01% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    367380      8.76%     82.77% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    506977     12.09%     94.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    131331      3.13%     98.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     84000      2.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               4192952                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.00% # attempts to use FU when none available (Count)
