
---------- Begin Simulation Statistics ----------
simSeconds                                   0.021000                       # Number of seconds simulated (Second)
simTicks                                  21000323000                       # Number of ticks simulated (Tick)
finalTick                                 21000323000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    102.86                       # Real time elapsed on the host (Second)
hostTickRate                                204172649                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     682168                       # Number of bytes of host memory used (Byte)
simInsts                                     33511053                       # Number of instructions simulated (Count)
simOps                                       33783128                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   325806                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     328451                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         42000647                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        35144619                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      403                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       34683635                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  84880                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              1361893                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1015581                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 130                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            41846841                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.828823                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.903376                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  17183854     41.06%     41.06% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  17013894     40.66%     81.72% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   6212986     14.85%     96.57% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    926063      2.21%     98.78% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    306804      0.73%     99.51% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     78897      0.19%     99.70% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     60340      0.14%     99.85% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     30185      0.07%     99.92% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     33818      0.08%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              41846841                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   21013      0.05%      0.05% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 194958      0.49%      0.54% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                39795724     99.36%     99.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     99.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     99.90% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     99.90% # attempts to use FU when none available (Count)
