
---------- Begin Simulation Statistics ----------
simSeconds                                   0.002132                       # Number of seconds simulated (Second)
simTicks                                   2131629000                       # Number of ticks simulated (Tick)
finalTick                                  3121995000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     48.29                       # Real time elapsed on the host (Second)
hostTickRate                                 44140920                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     681144                       # Number of bytes of host memory used (Byte)
simInsts                                     17351359                       # Number of instructions simulated (Count)
simOps                                       18458126                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   359304                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     382222                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          4263258                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        16598334                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      241                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       16577896                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    380                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                66981                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             64099                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  96                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             4239059                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.910749                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.696578                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    676287     15.95%     15.95% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    386110      9.11%     25.06% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    403744      9.52%     34.59% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    458782     10.82%     45.41% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    470735     11.10%     56.51% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    379628      8.96%     65.47% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    536038     12.65%     78.11% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    411236      9.70%     87.82% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    516499     12.18%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               4239059                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                     223      0.07%      0.07% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                   6680      1.97%      2.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      2.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      2.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      2.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      2.03% # attempts to use FU when none available (Count)
