
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000254                       # Number of seconds simulated (Second)
simTicks                                    253904000                       # Number of ticks simulated (Tick)
finalTick                                  1249375000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      4.62                       # Real time elapsed on the host (Second)
hostTickRate                                 54973600                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     679880                       # Number of bytes of host memory used (Byte)
simInsts                                      3504517                       # Number of instructions simulated (Count)
simOps                                        3832034                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   758754                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     829662                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                           507808                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         1919058                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                        2                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        1919501                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     16                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                13822                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined              4207                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   1                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples              501907                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.824416                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.694907                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    115665     23.05%     23.05% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                     19049      3.80%     26.84% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                     29569      5.89%     32.73% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                     35587      7.09%     39.82% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                     71402     14.23%     54.05% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     73841     14.71%     68.76% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     62187     12.39%     81.15% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     50238     10.01%     91.16% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     44369      8.84%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total                501907                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   12903      5.63%      5.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      5.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      5.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      5.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      5.63% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      5.63% # attempts to use FU when none available (Count)
