
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000392                       # Number of seconds simulated (Second)
simTicks                                    391677000                       # Number of ticks simulated (Tick)
finalTick                                  1389592000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      7.00                       # Real time elapsed on the host (Second)
hostTickRate                                 55969427                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     681164                       # Number of bytes of host memory used (Byte)
simInsts                                      3725519                       # Number of instructions simulated (Count)
simOps                                        4623675                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   532355                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     660695                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                           783354                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         2712013                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      238                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        2705169                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     80                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                15189                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             23202                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  93                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples              759656                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.561045                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              3.157636                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    261491     34.42%     34.42% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                     36335      4.78%     39.21% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                     37753      4.97%     44.18% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                     39147      5.15%     49.33% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                     45590      6.00%     55.33% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                     63572      8.37%     63.70% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     78544     10.34%     74.04% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     73389      9.66%     83.70% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    123835     16.30%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total                759656                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                     103      0.03%      0.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.03% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.03% # attempts to use FU when none available (Count)
