
---------- Begin Simulation Statistics ----------
simSeconds                                   0.072553                       # Number of seconds simulated (Second)
simTicks                                  72552776000                       # Number of ticks simulated (Tick)
finalTick                                 73546670000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    296.74                       # Real time elapsed on the host (Second)
hostTickRate                                244497798                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     680116                       # Number of bytes of host memory used (Byte)
simInsts                                     48612506                       # Number of instructions simulated (Count)
simOps                                       52625206                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   163821                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     177343                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        145105552                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        50866839                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                        5                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       62405780                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     99                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               170769                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            134596                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   4                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           145105117                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.430073                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.208678                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 122883316     84.69%     84.69% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   5372552      3.70%     88.39% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   6816636      4.70%     93.09% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2884634      1.99%     95.07% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   4155236      2.86%     97.94% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1320405      0.91%     98.85% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    766774      0.53%     99.38% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    322071      0.22%     99.60% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    583493      0.40%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             145105117                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   49375      3.29%      3.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      3.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      3.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      3.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      3.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      3.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      3.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      3.29% # attempts to use FU when none available (Count)
