
---------- Begin Simulation Statistics ----------
simSeconds                                   0.004933                       # Number of seconds simulated (Second)
simTicks                                   4933444000                       # Number of ticks simulated (Tick)
finalTick                                  5929642000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     59.67                       # Real time elapsed on the host (Second)
hostTickRate                                 82673397                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     681160                       # Number of bytes of host memory used (Byte)
simInsts                                     15925417                       # Number of instructions simulated (Count)
simOps                                       20555109                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   266873                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     344456                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          9866888                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        18678019                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      236                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       18909396                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    152                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                49935                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             77189                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  91                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             9842506                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.921197                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.818890                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   6017872     61.14%     61.14% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    413926      4.21%     65.35% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    421178      4.28%     69.63% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    275012      2.79%     72.42% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    456529      4.64%     77.06% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    477840      4.85%     81.91% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    605650      6.15%     88.07% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    417130      4.24%     92.31% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    757369      7.69%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               9842506                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                     123      0.01%      0.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.01% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.01% # attempts to use FU when none available (Count)
