
---------- Begin Simulation Statistics ----------
simSeconds                                   0.099652                       # Number of seconds simulated (Second)
simTicks                                  99652448000                       # Number of ticks simulated (Tick)
finalTick                                100643090000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    577.43                       # Real time elapsed on the host (Second)
hostTickRate                                172579181                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     680120                       # Number of bytes of host memory used (Byte)
simInsts                                     93925821                       # Number of instructions simulated (Count)
simOps                                      113778633                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   162662                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     197043                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        199304896                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       112486156                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                        2                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      145666524                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 121639                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               634034                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1925648                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   1                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           199300605                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.730889                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.628697                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 151008405     75.77%     75.77% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  18588814      9.33%     85.10% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   4678639      2.35%     87.44% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2345518      1.18%     88.62% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  12781990      6.41%     95.03% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   4853671      2.44%     97.47% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   2000509      1.00%     98.47% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   1059963      0.53%     99.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   1983096      1.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             199300605                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                      50      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.00% # attempts to use FU when none available (Count)
