
---------- Begin Simulation Statistics ----------
simSeconds                                   0.003705                       # Number of seconds simulated (Second)
simTicks                                   3705405000                       # Number of ticks simulated (Tick)
finalTick                                  4693775000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     24.53                       # Real time elapsed on the host (Second)
hostTickRate                                151030472                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     680116                       # Number of bytes of host memory used (Byte)
simInsts                                      8040173                       # Number of instructions simulated (Count)
simOps                                        8309529                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   327712                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     338690                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          7410810                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         6454828                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                        3                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        7299282                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    588                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                71816                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             59828                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   2                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             7410151                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.985038                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.771902                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   5179897     69.90%     69.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    448198      6.05%     75.95% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    338283      4.57%     80.52% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    435652      5.88%     86.40% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    539521      7.28%     93.68% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    243137      3.28%     96.96% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    120667      1.63%     98.59% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     68577      0.93%     99.51% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     36219      0.49%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total               7410151                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                    1380      0.42%      0.42% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.42% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.42% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.42% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.42% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.42% # attempts to use FU when none available (Count)
