
---------- Begin Simulation Statistics ----------
simSeconds                                   0.012285                       # Number of seconds simulated (Second)
simTicks                                  12284855000                       # Number of ticks simulated (Tick)
finalTick                                 13272159000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     62.48                       # Real time elapsed on the host (Second)
hostTickRate                                196609857                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     681140                       # Number of bytes of host memory used (Byte)
simInsts                                     14954201                       # Number of instructions simulated (Count)
simOps                                       15279310                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   239330                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     244533                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         24569710                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        13506660                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      242                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       14639737                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   4919                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               154111                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            284313                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  97                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            24551710                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.596282                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.530145                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  20067492     81.74%     81.74% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   1636028      6.66%     88.40% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    202504      0.82%     89.22% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    155384      0.63%     89.86% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1237204      5.04%     94.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    755885      3.08%     97.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    227901      0.93%     98.90% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    117594      0.48%     99.38% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    151718      0.62%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              24551710                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                      87      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.00% # attempts to use FU when none available (Count)
