
---------- Begin Simulation Statistics ----------
simSeconds                                   0.028121                       # Number of seconds simulated (Second)
simTicks                                  28120913500                       # Number of ticks simulated (Tick)
finalTick                                 29117173500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    130.90                       # Real time elapsed on the host (Second)
hostTickRate                                214828000                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     680136                       # Number of bytes of host memory used (Byte)
simInsts                                     23314415                       # Number of instructions simulated (Count)
simOps                                       27168127                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   178109                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     207549                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         56241827                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        25371533                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                        2                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       27399429                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  11623                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               130153                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            346195                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   1                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            56240723                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.487181                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.246469                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  46043679     81.87%     81.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   2896976      5.15%     87.02% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   2638946      4.69%     91.71% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2081449      3.70%     95.41% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1018879      1.81%     97.22% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    869048      1.55%     98.77% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    430351      0.77%     99.54% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    113808      0.20%     99.74% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    147587      0.26%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              56240723                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%      0.00% # attempts to use FU when none available (Count)
