
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000084                       # Number of seconds simulated (Second)
simTicks                                     84267000                       # Number of ticks simulated (Tick)
finalTick                                  1080298000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      0.41                       # Real time elapsed on the host (Second)
hostTickRate                                206851786                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     680132                       # Number of bytes of host memory used (Byte)
simInsts                                      1747643                       # Number of instructions simulated (Count)
simOps                                        2018475                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                  4288563                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                    4952973                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                           168534                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                          100826                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      230                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                          97168                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     65                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                 9272                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             10981                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  85                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples              155938                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.623119                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.641850                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                    131104     84.07%     84.07% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                      4459      2.86%     86.93% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                      2817      1.81%     88.74% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                      2128      1.36%     90.11% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                      5486      3.52%     93.62% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                      4540      2.91%     96.53% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                      3333      2.14%     98.67% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                       519      0.33%     99.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                      1552      1.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total                155938                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                      92      0.41%      0.41% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.41% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.41% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.41% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.41% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.41% # attempts to use FU when none available (Count)
