
---------- Begin Simulation Statistics ----------
simSeconds                                   0.014922                       # Number of seconds simulated (Second)
simTicks                                  14921846000                       # Number of ticks simulated (Tick)
finalTick                                 14921846000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     87.39                       # Real time elapsed on the host (Second)
hostTickRate                                170753351                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     681140                       # Number of bytes of host memory used (Byte)
simInsts                                     16710310                       # Number of instructions simulated (Count)
simOps                                       18148205                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   191219                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     207673                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         29843693                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        18919358                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      405                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       24342366                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  26189                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               771557                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            820432                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 132                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            29703656                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.819507                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.647744                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  21866875     73.62%     73.62% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   1899079      6.39%     80.01% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1430597      4.82%     84.83% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1426771      4.80%     89.63% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1406972      4.74%     94.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    912072      3.07%     97.44% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    374737      1.26%     98.70% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    227314      0.77%     99.46% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    159239      0.54%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              29703656                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   36973      3.56%      3.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      3.56% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    1210      0.12%      3.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      3.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      3.67% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      3.67% # attempts to use FU when none available (Count)
