
---------- Begin Simulation Statistics ----------
simSeconds                                   0.031637                       # Number of seconds simulated (Second)
simTicks                                  31637252000                       # Number of ticks simulated (Tick)
finalTick                                 31637252000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    170.72                       # Real time elapsed on the host (Second)
hostTickRate                                185316632                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     681140                       # Number of bytes of host memory used (Byte)
simInsts                                     31562180                       # Number of instructions simulated (Count)
simOps                                       35777275                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   184877                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     209567                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         63274505                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        36532449                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      413                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       42050968                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  34106                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               755586                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1013612                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 140                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            63137042                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.666027                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.527612                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  48985277     77.59%     77.59% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   4749593      7.52%     85.11% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   2244839      3.56%     88.66% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    994855      1.58%     90.24% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   3474987      5.50%     95.74% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1065703      1.69%     97.43% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1129312      1.79%     99.22% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    117011      0.19%     99.41% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    375465      0.59%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              63137042                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   89308      6.83%      6.83% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      6.83% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    1210      0.09%      6.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      6.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      6.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      6.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%      6.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%      6.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%      6.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    0      0.00%      6.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%      6.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%      6.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%      6.92% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                 586694     44.84%     51.76% # attempts to use FU when none available (Count)
