
---------- Begin Simulation Statistics ----------
simSeconds                                   0.005769                       # Number of seconds simulated (Second)
simTicks                                   5768691000                       # Number of ticks simulated (Tick)
finalTick                                  5768691000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     42.79                       # Real time elapsed on the host (Second)
hostTickRate                                134804407                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     681140                       # Number of bytes of host memory used (Byte)
simInsts                                     12089918                       # Number of instructions simulated (Count)
simOps                                       12361526                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   282520                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     288867                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         11537383                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        13118038                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      406                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       12878386                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  14489                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               756917                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            597308                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 135                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            11388752                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.130799                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.714009                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   6537894     57.41%     57.41% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   1590966     13.97%     71.38% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1060095      9.31%     80.68% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    926671      8.14%     88.82% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    624005      5.48%     94.30% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    225865      1.98%     96.28% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    246595      2.17%     98.45% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    130986      1.15%     99.60% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     45675      0.40%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              11388752                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   24653      0.52%      0.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.52% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                 4614763     98.19%     98.71% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     98.71% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     98.71% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     98.71% # attempts to use FU when none available (Count)
