
---------- Begin Simulation Statistics ----------
simSeconds                                   0.012169                       # Number of seconds simulated (Second)
simTicks                                  12168549000                       # Number of ticks simulated (Tick)
finalTick                                 12168549000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    116.52                       # Real time elapsed on the host (Second)
hostTickRate                                104433299                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     681144                       # Number of bytes of host memory used (Byte)
simInsts                                     34288229                       # Number of instructions simulated (Count)
simOps                                       43430443                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   294269                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     372730                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         24337099                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        44076084                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      408                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       43900795                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   2124                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               646048                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            485169                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 135                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            24197923                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.814238                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.629422                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  13936680     57.59%     57.59% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   2051467      8.48%     66.07% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    982348      4.06%     70.13% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   1003033      4.15%     74.28% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1280040      5.29%     79.57% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1551642      6.41%     85.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1351114      5.58%     91.56% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    442313      1.83%     93.39% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                   1599286      6.61%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              24197923                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  135521     29.45%     29.45% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     29.45% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    1224      0.27%     29.72% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     29.72% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     29.72% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     29.72% # attempts to use FU when none available (Count)
